file,page_num,line_num,word_num,left,top,right,delta,width,height,conf,text
AFD_Wahlprogramm_2021,2,24,4,1320,2974,1662,698,342,44,96.025223,Deutschlands
AFD_Wahlprogramm_2021,2,24,5,2360,2978,2418,0,58,40,96.935471,66
AFD_Wahlprogramm_2021,2,25,1,357,3057,868,18,511,56,91.968285,Entwicklungspolitik:
AFD_Wahlprogramm_2021,2,25,2,886,3057,1109,16,223,44,96.831924,Stabilität
AFD_Wahlprogramm_2021,2,25,3,1125,3057,1190,19,65,44,93.274612,als
AFD_Wahlprogramm_2021,2,25,4,1209,3057,1513,18,304,44,92.132347,Sicherheits-
AFD_Wahlprogramm_2021,2,25,5,1531,3057,1630,13,99,44,93.299835,und
AFD_Wahlprogramm_2021,2,25,6,1643,3057,2169,190,526,44,91.748993,Wirtschaftsinteresse
AFD_Wahlprogramm_2021,2,25,7,2359,3061,2416,0,57,40,96.87587,68
AFD_Wahlprogramm_2021,2,26,1,357,3140,674,16,317,44,96.418137,Deutschland
AFD_Wahlprogramm_2021,2,26,2,690,3153,824,18,134,31,95.985832,muss
AFD_Wahlprogramm_2021,2,26,3,842,3142,974,14,132,42,96.625542,seine
AFD_Wahlprogramm_2021,2,26,4,988,3140,1402,17,414,44,96.663979,wirtschaftlichen
AFD_Wahlprogramm_2021,2,26,5,1419,3140,1611,16,192,44,96.28492,Stärken
AFD_Wahlprogramm_2021,2,26,6,1627,3140,1875,485,248,44,96.485657,ausbauen
AFD_Wahlprogramm_2021,2,26,7,2360,3144,2417,0,57,40,94.181473,70
AFD_Wahlprogramm_2021,2,27,2,657,3224,838,18,181,44,92.715675,Kultur-
AFD_Wahlprogramm_2021,2,27,3,856,3224,955,16,99,44,96.942749,und
AFD_Wahlprogramm_2021,2,27,4,971,3224,1354,15,383,56,96.537056,Bildungspolitik
AFD_Wahlprogramm_2021,2,27,5,1369,3224,1711,656,342,44,96.063591,Deutschlands
AFD_Wahlprogramm_2021,2,27,6,2367,3228,2420,0,53,39,95.871193,71
AFD_Wahlprogramm_2021,3,1,1,547,340,589,259,42,72,75.241409,äl
AFD_Wahlprogramm_2021,3,1,2,848,343,1409,0,561,51,92.435356,Inhaltsverzeichnis
AFD_Wahlprogramm_2021,3,1,1,553,710,774,16,221,50,96.825302,Innere
AFD_Wahlprogramm_2021,3,1,2,790,704,1136,1463,346,56,96.151947,Sicherheit
AFD_Wahlprogramm_2021,3,1,3,2599,709,2675,0,76,51,96.936028,76
AFD_Wahlprogramm_2021,3,2,1,613,839,746,19,133,44,96.352547,Linke
AFD_Wahlprogramm_2021,3,2,2,765,839,937,15,172,44,96.105171,Gewalt
AFD_Wahlprogramm_2021,3,2,3,952,839,1264,14,312,44,95.984955,entschieden
AFD_Wahlprogramm_2021,3,2,4,1278,839,1566,1053,288,56,96.595634,bekämpfen
AFD_Wahlprogramm_2021,3,2,5,2619,843,2674,0,55,40,96.910332,76
AFD_Wahlprogramm_2021,3,3,1,610,922,868,18,258,44,89.820351,Wirksame
AFD_Wahlprogramm_2021,3,3,2,886,922,1210,16,324,56,96.74102,Bekämpfung
AFD_Wahlprogramm_2021,3,3,3,1226,922,1309,12,83,44,93.128685,der
AFD_Wahlprogramm_2021,3,3,4,1321,922,1884,734,563,44,91.887115,Ausländerkriminalität
AFD_Wahlprogramm_2021,3,3,5,2618,926,2676,0,58,39,96.797012,77
AFD_Wahlprogramm_2021,3,4,1,610,1005,960,15,350,56,96.337341,Vollstreckung
AFD_Wahlprogramm_2021,3,4,2,975,1007,1041,13,66,41,96.473183,im
AFD_Wahlprogramm_2021,3,4,3,1054,1005,1262,1356,208,44,96.014259,Ausland
AFD_Wahlprogramm_2021,3,4,4,2618,1009,2672,0,54,40,96.86908,78
AFD_Wahlprogramm_2021,3,5,1,609,1085,1038,1580,429,64,96.501579,Jugendstrafrecht
AFD_Wahlprogramm_2021,3,5,2,2618,1093,2672,0,54,40,96.864334,78
AFD_Wahlprogramm_2021,3,6,1,613,1172,970,16,357,56,96.398056,Bundespolizei
AFD_Wahlprogramm_2021,3,6,2,986,1172,1173,17,187,44,93.278854,stärken
AFD_Wahlprogramm_2021,3,6,3,1190,1197,1216,20,26,3,92.270767,-
AFD_Wahlprogramm_2021,3,6,4,1236,1172,1552,341,316,44,90.348763,Grenzschutz
AFD_Wahlprogramm_2021,3,6,7,1893,1172,2101,517,208,56,96.667465,Aufgabe
AFD_Wahlprogramm_2021,3,6,8,2618,1176,2672,0,54,40,96.883286,78
AFD_Wahlprogramm_2021,3,7,1,613,1255,800,16,187,44,96.669762,Reform
AFD_Wahlprogramm_2021,3,7,2,816,1255,898,16,82,44,96.521591,der
AFD_Wahlprogramm_2021,3,7,3,914,1255,1077,1543,163,44,96.521591,Polizei
AFD_Wahlprogramm_2021,3,7,4,2620,1259,2673,0,53,40,91.849411,79
AFD_Wahlprogramm_2021,3,8,1,613,1339,1261,13,648,56,90.090347,Fahndungsmöglichkeiten
AFD_Wahlprogramm_2021,3,8,2,1274,1339,1556,1055,282,44,95.770035,verbessern
AFD_Wahlprogramm_2021,3,8,3,2611,1343,2673,0,62,40,96.353691,80
AFD_Wahlprogramm_2021,3,9,1,614,1424,926,18,312,54,92.419052,Organisierte
AFD_Wahlprogramm_2021,3,9,2,944,1422,1249,14,305,44,96.358299,Kriminalität
AFD_Wahlprogramm_2021,3,9,3,1263,1422,1551,1060,288,56,90.851807,bekämpfen
AFD_Wahlprogramm_2021,3,9,4,2611,1426,2673,0,62,40,96.353691,80
AFD_Wahlprogramm_2021,3,10,1,614,1505,870,15,256,44,96.560913,Sicherheit
AFD_Wahlprogramm_2021,3,10,2,885,1505,968,16,83,44,96.622322,der
AFD_Wahlprogramm_2021,3,10,3,984,1507,1155,13,171,54,96.602806,Bürger
AFD_Wahlprogramm_2021,3,10,4,1168,1505,1450,1170,282,44,94.828888,verbessern
AFD_Wahlprogramm_2021,3,10,5,2620,1509,2676,0,56,40,96.153183,81
AFD_Wahlprogramm_2021,3,11,1,614,1589,867,13,253,56,91.312881,Strafjustiz
AFD_Wahlprogramm_2021,3,11,2,880,1589,1163,1457,283,44,96.192696,verbessern
AFD_Wahlprogramm_2021,3,11,3,2620,1593,2676,0,56,40,95.30883,81
AFD_Wahlprogramm_2021,3,1,1,553,1837,738,1856,185,79,95.671928,Islam
AFD_Wahlprogramm_2021,3,1,2,2594,1845,2677,0,83,51,95.1679,84
AFD_Wahlprogramm_2021,3,1,1,553,2144,897,14,344,72,96.755508,"Migration,"
AFD_Wahlprogramm_2021,3,1,2,911,2145,1056,12,145,71,87.721474,Asyl
AFD_Wahlprogramm_2021,3,1,3,1068,2145,1200,14,132,55,87.721474,und
AFD_Wahlprogramm_2021,3,1,4,1214,2144,1611,0,397,72,95.780205,Integration:
AFD_Wahlprogramm_2021,3,1,1,553,2247,800,12,247,50,96.686516,Human
AFD_Wahlprogramm_2021,3,1,2,812,2242,943,14,131,55,95.760399,und
AFD_Wahlprogramm_2021,3,1,3,957,2241,1223,14,266,56,93.570969,rational
AFD_Wahlprogramm_2021,3,1,4,1237,2242,1512,16,275,55,93.278168,handeln
AFD_Wahlprogramm_2021,3,1,5,1528,2271,1562,18,34,9,93.016235,-
AFD_Wahlprogramm_2021,3,1,6,1580,2242,2001,14,421,55,96.176636,Deutschland
AFD_Wahlprogramm_2021,3,1,7,2015,2241,2320,273,305,56,96.1464,schützen
AFD_Wahlprogramm_2021,3,1,8,2593,2246,2675,0,82,51,96.800461,90
AFD_Wahlprogramm_2021,3,2,1,613,2378,692,18,79,42,93.29052,Die
AFD_Wahlprogramm_2021,3,2,2,710,2376,1193,16,483,56,92.224907,Fluchtbewegungen
AFD_Wahlprogramm_2021,3,2,3,1209,2376,1292,17,83,44,96.782562,des
AFD_Wahlprogramm_2021,3,2,4,1309,2380,1366,14,57,39,96.547638,21.
AFD_Wahlprogramm_2021,3,2,5,1380,2376,1716,16,336,51,96.87706,Jahrhunderts
AFD_Wahlprogramm_2021,3,2,6,1732,2376,1926,15,194,44,96.572731,können
AFD_Wahlprogramm_2021,3,2,7,1941,2376,2069,14,128,44,96.771446,nicht
AFD_Wahlprogramm_2021,3,2,8,2083,2376,2257,0,174,44,96.577934,mittels
AFD_Wahlprogramm_2021,3,3,1,610,2459,880,18,270,44,96.711823,Aufnahme
AFD_Wahlprogramm_2021,3,3,2,898,2459,981,15,83,44,96.553528,der
AFD_Wahlprogramm_2021,3,3,3,996,2461,1258,15,262,54,96.508919,Migranten
AFD_Wahlprogramm_2021,3,3,4,1273,2461,1321,16,48,41,96.554466,in
AFD_Wahlprogramm_2021,3,3,5,1337,2463,1518,13,181,52,95.902168,Europa
AFD_Wahlprogramm_2021,3,3,6,1531,2459,1630,17,99,44,95.902168,und
AFD_Wahlprogramm_2021,3,3,7,1647,2459,1964,14,317,44,95.978577,Deutschland
AFD_Wahlprogramm_2021,3,3,8,1978,2459,2209,13,231,56,95.993553,bewältigt
AFD_Wahlprogramm_2021,3,3,9,2222,2459,2423,188,201,44,96.782242,werden.
AFD_Wahlprogramm_2021,3,3,10,2611,2463,2673,0,62,40,95.690697,90
AFD_Wahlprogramm_2021,3,4,1,610,2542,1016,14,406,56,92.228996,Asylmissbrauch
AFD_Wahlprogramm_2021,3,4,2,1030,2542,1253,1358,223,44,96.462593,beenden
AFD_Wahlprogramm_2021,3,4,3,2611,2546,2673,0,62,40,95.580307,90
AFD_Wahlprogramm_2021,3,5,1,613,2628,692,16,79,42,93.296036,Die
AFD_Wahlprogramm_2021,3,5,2,708,2626,998,15,290,44,92.0019,unlösbaren
AFD_Wahlprogramm_2021,3,5,3,1013,2626,1391,1234,378,56,91.507881,Folgeprobleme
AFD_Wahlprogramm_2021,3,5,4,2625,2630,2676,0,51,40,94.181786,91
AFD_Wahlprogramm_2021,3,6,1,610,2709,933,18,323,56,92.379562,Asylparadies
AFD_Wahlprogramm_2021,3,6,2,951,2709,1268,17,317,44,91.865723,Deutschland
AFD_Wahlprogramm_2021,3,6,3,1285,2709,1529,1088,244,44,91.1838,schliefsen
AFD_Wahlprogramm_2021,3,6,4,2617,2713,2672,0,55,40,96.870544,93
AFD_Wahlprogramm_2021,3,7,1,610,2792,943,15,333,56,96.504593,Abschiebung
AFD_Wahlprogramm_2021,3,7,2,958,2792,1057,16,99,44,96.778877,und
AFD_Wahlprogramm_2021,3,7,3,1073,2792,1312,1306,239,44,96.222115,Rückkehr
AFD_Wahlprogramm_2021,3,7,4,2618,2796,2674,0,56,40,96.984154,95
AFD_Wahlprogramm_2021,3,8,1,613,2876,766,14,153,44,96.676895,Leben
AFD_Wahlprogramm_2021,3,8,2,780,2883,933,14,153,37,96.356628,retten
AFD_Wahlprogramm_2021,3,8,3,947,2876,1045,17,98,44,96.546349,und
AFD_Wahlprogramm_2021,3,8,4,1062,2876,1231,19,169,44,96.574097,soziale
AFD_Wahlprogramm_2021,3,8,5,1250,2876,1589,13,339,56,96.212273,Gerechtigkeit
AFD_Wahlprogramm_2021,3,8,6,1602,2876,1859,756,257,44,96.608887,herstellen
AFD_Wahlprogramm_2021,3,8,7,2615,2880,2674,0,59,40,93.534019,96
AFD_Wahlprogramm_2021,3,9,1,613,2959,731,15,118,44,96.321419,Hilfe
AFD_Wahlprogramm_2021,3,9,2,746,2972,828,16,82,31,96.564529,vor
AFD_Wahlprogramm_2021,3,9,3,844,2963,923,16,79,40,96.564529,Ort
AFD_Wahlprogramm_2021,3,9,4,939,2966,1048,14,109,37,96.779846,statt
AFD_Wahlprogramm_2021,3,9,5,1062,2959,1152,17,90,44,96.647148,Tod
AFD_Wahlprogramm_2021,3,9,6,1169,2959,1252,11,83,44,96.705849,auf
AFD_Wahlprogramm_2021,3,9,7,1263,2959,1375,13,112,44,96.705849,dem
AFD_Wahlprogramm_2021,3,9,8,1388,2963,1500,16,112,52,96.123695,Weg
AFD_Wahlprogramm_2021,3,9,9,1516,2959,1638,16,122,44,96.123695,nach
AFD_Wahlprogramm_2021,3,9,10,1654,2963,1835,786,181,52,96.328773,Europa
AFD_Wahlprogramm_2021,3,9,11,2621,2963,2676,0,55,40,96.751572,97
AFD_Wahlprogramm_2021,3,10,1,613,3042,967,14,354,56,96.499146,Zuwanderung
AFD_Wahlprogramm_2021,3,10,2,981,3042,1156,14,175,44,96.682968,wieder
AFD_Wahlprogramm_2021,3,10,3,1170,3042,1379,15,209,44,91.976929,national
AFD_Wahlprogramm_2021,3,10,4,1394,3042,1554,1060,160,56,91.976929,regeln
AFD_Wahlprogramm_2021,3,10,5,2614,3046,2672,0,58,40,96.616264,98
AFD_Wahlprogramm_2021,3,11,1,614,3126,924,18,310,52,96.436066,Qualifizierte
AFD_Wahlprogramm_2021,3,11,2,942,3126,1296,1319,354,56,96.430649,Zuwanderung
AFD_Wahlprogramm_2021,3,11,3,2615,3130,2673,0,58,40,96.189423,99
AFD_Wahlprogramm_2021,3,12,1,613,3211,895,1689,282,54,96.621902,Integration
AFD_Wahlprogramm_2021,3,12,2,2584,3213,2673,0,89,40,96.034439,100
AFD_Wahlprogramm_2021,3,13,1,613,3294,692,18,79,42,96.215477,Die
AFD_Wahlprogramm_2021,3,13,2,710,3292,937,19,227,44,93.235909,deutsche
AFD_Wahlprogramm_2021,3,13,3,956,3292,1461,14,505,56,91.61026,Staatsangehörigkeit
AFD_Wahlprogramm_2021,3,13,4,1475,3294,1534,16,59,42,90.363663,ist
AFD_Wahlprogramm_2021,3,13,5,1550,3294,1627,14,77,42,90.363663,ein
AFD_Wahlprogramm_2021,3,13,6,1641,3292,1882,20,241,44,91.342148,kostbares
AFD_Wahlprogramm_2021,3,13,7,1902,3296,1990,597,88,40,96.023346,Gut
AFD_Wahlprogramm_2021,3,13,8,2587,3296,2676,0,89,40,96.941193,101
AFD_Wahlprogramm_2021,4,1,1,1686,343,2248,109,562,51,89.640717,Inhaltsverzeichnis
AFD_Wahlprogramm_2021,4,1,2,2357,349,2389,0,32,45,96.754211,5
AFD_Wahlprogramm_2021,4,2,1,297,705,810,1493,513,80,96.119751,Familienpolitik
AFD_Wahlprogramm_2021,4,2,2,2303,714,2421,0,118,51,96.515633,104
AFD_Wahlprogramm_2021,4,3,1,357,844,578,16,221,44,96.313347,Familien
AFD_Wahlprogramm_2021,4,3,2,594,844,781,14,187,44,96.534851,stärken
AFD_Wahlprogramm_2021,4,3,3,795,844,894,15,99,44,96.534851,und
AFD_Wahlprogramm_2021,4,3,4,909,844,1099,1233,190,44,96.74971,fördern
AFD_Wahlprogramm_2021,4,3,5,2332,848,2420,0,88,40,96.736481,104
AFD_Wahlprogramm_2021,4,4,1,356,927,600,16,244,44,96.653755,Ursachen
AFD_Wahlprogramm_2021,4,4,2,616,927,699,15,83,44,96.37429,der
AFD_Wahlprogramm_2021,4,4,3,714,927,1128,15,414,56,96.175659,demografischen
AFD_Wahlprogramm_2021,4,4,4,1143,927,1449,886,306,56,96.728828,Katastrophe
AFD_Wahlprogramm_2021,4,4,5,2335,931,2418,0,83,40,97.008698,105
AFD_Wahlprogramm_2021,4,5,1,357,1010,822,16,465,56,89.487961,Leistungsfähigkeit
AFD_Wahlprogramm_2021,4,5,2,838,1010,921,15,83,44,96.568878,der
AFD_Wahlprogramm_2021,4,5,3,936,1010,1157,16,221,44,96.562927,Familien
AFD_Wahlprogramm_2021,4,5,4,1173,1010,1385,947,212,44,96.275505,erhalten
AFD_Wahlprogramm_2021,4,5,5,2332,1014,2418,0,86,40,97.003975,106
AFD_Wahlprogramm_2021,4,6,1,357,1094,578,14,221,44,96.288116,Familien
AFD_Wahlprogramm_2021,4,6,2,592,1096,920,1417,328,42,96.638298,unterstützen
AFD_Wahlprogramm_2021,4,6,3,2337,1098,2420,0,83,40,96.947556,107
AFD_Wahlprogramm_2021,4,7,1,357,1177,898,19,541,44,91.918282,Familienfreundliches
AFD_Wahlprogramm_2021,4,7,2,917,1177,1234,1097,317,44,96.752686,Deutschland
AFD_Wahlprogramm_2021,4,7,3,2331,1181,2416,0,85,40,96.983856,108
AFD_Wahlprogramm_2021,4,8,1,357,1260,591,16,234,44,91.664742,Kinderin
AFD_Wahlprogramm_2021,4,8,2,607,1260,701,15,94,44,96.345306,den
AFD_Wahlprogramm_2021,4,8,3,716,1260,937,14,221,44,96.625443,Familien
AFD_Wahlprogramm_2021,4,8,4,951,1260,1184,18,233,50,93.300293,"belassen,"
AFD_Wahlprogramm_2021,4,8,5,1202,1260,1551,192,349,56,91.715408,Kindesentzug
AFD_Wahlprogramm_2021,4,8,8,1743,1260,2166,166,423,44,96.167618,Ausnahmefällen
AFD_Wahlprogramm_2021,4,8,9,2332,1264,2417,0,85,40,96.850166,109
AFD_Wahlprogramm_2021,4,9,1,354,1344,869,14,515,44,90.034515,Willkommenskultur
AFD_Wahlprogramm_2021,4,9,2,883,1344,957,15,74,44,96.238182,für
AFD_Wahlprogramm_2021,4,9,3,972,1344,1144,1198,172,44,96.613342,Kinder
AFD_Wahlprogramm_2021,4,9,4,2342,1348,2417,0,75,40,96.747559,110
AFD_Wahlprogramm_2021,4,10,1,355,1427,791,15,436,56,91.687691,Trennungsfolgen
AFD_Wahlprogramm_2021,4,10,2,806,1427,1027,1321,221,44,94.525879,mindern
AFD_Wahlprogramm_2021,4,10,3,2348,1431,2418,0,70,39,84.082634,112
AFD_Wahlprogramm_2021,4,11,1,354,1510,882,18,528,56,91.935822,Verantwortungsvolle
AFD_Wahlprogramm_2021,4,11,2,900,1510,1338,1009,438,56,96.473427,Kinderbetreuung
AFD_Wahlprogramm_2021,4,11,3,2347,1514,2416,0,69,40,94.921921,113
AFD_Wahlprogramm_2021,4,12,1,357,1598,446,19,89,40,96.978752,Das
AFD_Wahlprogramm_2021,4,12,2,465,1594,745,15,280,44,96.505127,Geschlecht
AFD_Wahlprogramm_2021,4,12,3,760,1596,818,16,58,42,95.722206,ist
AFD_Wahlprogramm_2021,4,12,4,834,1596,939,16,105,42,95.722206,eine
AFD_Wahlprogramm_2021,4,12,5,955,1594,1241,16,286,56,96.149979,biologische
AFD_Wahlprogramm_2021,4,12,6,1257,1594,1478,868,221,44,96.381989,Tatsache
AFD_Wahlprogramm_2021,4,12,7,2346,1598,2420,0,74,39,96.743851,114
AFD_Wahlprogramm_2021,4,13,1,295,1845,569,15,274,56,91.297104,Arbeits-
AFD_Wahlprogramm_2021,4,13,2,584,1845,716,15,132,56,96.818535,und
AFD_Wahlprogramm_2021,4,13,3,731,1845,1150,1167,419,71,96.317543,Sozialpolitik
AFD_Wahlprogramm_2021,4,13,4,2317,1850,2419,0,102,51,96.681023,118
AFD_Wahlprogramm_2021,4,14,1,356,1980,711,13,355,56,96.490578,Zuwanderung
AFD_Wahlprogramm_2021,4,14,2,724,1993,818,16,94,31,93.303459,von
AFD_Wahlprogramm_2021,4,14,3,834,1980,1228,15,394,44,92.14798,EU-Ausländern
AFD_Wahlprogramm_2021,4,14,4,1243,1982,1291,14,48,41,95.785576,in
AFD_Wahlprogramm_2021,4,14,5,1305,1993,1479,19,174,31,93.301689,unsere
AFD_Wahlprogramm_2021,4,14,6,1498,1980,1852,16,354,56,91.013115,Sozialsysteme
AFD_Wahlprogramm_2021,4,14,7,1868,1980,2137,208,269,56,96.630745,begrenzen
AFD_Wahlprogramm_2021,4,14,8,2345,1984,2416,0,71,40,96.466721,118
AFD_Wahlprogramm_2021,4,15,1,357,2063,602,19,245,44,93.302513,Nationale
AFD_Wahlprogramm_2021,4,15,2,621,2063,1172,15,551,56,91.882614,Gesetzgebungshoheit
AFD_Wahlprogramm_2021,4,15,3,1187,2065,1253,17,66,41,96.825195,im
AFD_Wahlprogramm_2021,4,15,4,1270,2063,1548,12,278,44,96.387062,Sozialrecht
AFD_Wahlprogramm_2021,4,15,5,1560,2063,1850,495,290,56,96.197197,verteidigen
AFD_Wahlprogramm_2021,4,15,6,2345,2067,2416,0,71,40,96.146774,118
AFD_Wahlprogramm_2021,4,16,1,357,2149,498,15,141,42,96.351616,Keine
AFD_Wahlprogramm_2021,4,16,2,513,2147,880,12,367,56,96.351616,Auszahlungen
AFD_Wahlprogramm_2021,4,16,3,892,2160,986,17,94,31,96.639252,von
AFD_Wahlprogramm_2021,4,16,4,1003,2147,1420,15,417,56,96.722198,Sozialleistungen
AFD_Wahlprogramm_2021,4,16,5,1435,2147,1518,23,83,44,96.565071,auf
AFD_Wahlprogramm_2021,4,16,6,1541,2147,1871,19,330,44,96.447594,ausländische
AFD_Wahlprogramm_2021,4,16,7,1890,2151,2073,273,183,40,96.057487,Konten
AFD_Wahlprogramm_2021,4,16,8,2346,2151,2417,0,71,40,96.991051,119
AFD_Wahlprogramm_2021,4,17,1,357,2230,717,15,360,56,91.662552,Lohndumping
AFD_Wahlprogramm_2021,4,17,2,732,2232,780,16,48,41,96.728462,in
AFD_Wahlprogramm_2021,4,17,3,796,2230,878,16,82,44,93.277275,der
AFD_Wahlprogramm_2021,4,17,4,894,2230,1150,12,256,44,92.212364,Leiharbeit
AFD_Wahlprogramm_2021,4,17,5,1162,2230,1448,898,286,44,96.288948,verhindern
AFD_Wahlprogramm_2021,4,17,6,2346,2234,2417,0,71,40,97.001839,119
AFD_Wahlprogramm_2021,4,18,1,357,2313,678,14,321,44,96.80175,Mindestlohn
AFD_Wahlprogramm_2021,4,18,2,692,2313,993,1353,301,44,96.371178,beibehalten
AFD_Wahlprogramm_2021,4,18,3,2346,2317,2417,0,71,40,96.983902,119
AFD_Wahlprogramm_2021,4,19,1,354,2397,679,12,325,44,95.917076,Arbeitsleben
AFD_Wahlprogramm_2021,4,19,2,691,2397,934,17,243,56,93.275345,würdigen
AFD_Wahlprogramm_2021,4,19,3,951,2422,977,16,26,3,92.840294,-
AFD_Wahlprogramm_2021,4,19,4,993,2397,1423,16,430,56,96.303673,Arbeitslosengeld
AFD_Wahlprogramm_2021,4,19,5,1439,2401,1453,16,14,39,95.016388,I
AFD_Wahlprogramm_2021,4,19,6,1469,2397,1659,15,190,56,96.497566,gerecht
AFD_Wahlprogramm_2021,4,19,7,1674,2397,1905,435,231,56,96.655006,gestalten
AFD_Wahlprogramm_2021,4,19,8,2340,2401,2417,0,77,40,96.633865,120
AFD_Wahlprogramm_2021,4,20,1,357,2480,544,16,187,44,96.596138,Reform
AFD_Wahlprogramm_2021,4,20,2,560,2480,643,12,83,44,93.269684,der
AFD_Wahlprogramm_2021,4,20,3,655,2480,1312,1036,657,56,92.161911,Arbeitslosenversicherung
AFD_Wahlprogramm_2021,4,20,4,2348,2484,2420,0,72,39,96.787346,121
AFD_Wahlprogramm_2021,4,21,1,354,2563,677,19,323,44,91.502281,Aktivierende
AFD_Wahlprogramm_2021,4,21,2,696,2563,1114,18,418,56,93.296806,Grundsicherung
AFD_Wahlprogramm_2021,4,21,3,1132,2588,1148,17,16,3,93.187378,-
AFD_Wahlprogramm_2021,4,21,4,1165,2563,1331,18,166,50,96.577087,"Arbeit,"
AFD_Wahlprogramm_2021,4,21,5,1349,2563,1422,18,73,44,96.873756,die
AFD_Wahlprogramm_2021,4,21,6,1440,2563,1540,13,100,44,96.179832,sich
AFD_Wahlprogramm_2021,4,21,7,1553,2563,1687,661,134,44,86.447739,lohnt
AFD_Wahlprogramm_2021,4,21,8,2348,2567,2420,0,72,39,96.787346,121
AFD_Wahlprogramm_2021,4,22,1,357,2647,752,19,395,44,92.176552,Finanzkontrolle
AFD_Wahlprogramm_2021,4,22,2,771,2647,1130,16,359,44,96.450974,Schwarzarbeit
AFD_Wahlprogramm_2021,4,22,3,1146,2647,1334,1014,188,44,96.225235,stärken
AFD_Wahlprogramm_2021,4,22,4,2348,2651,2420,0,72,39,96.651184,121
AFD_Wahlprogramm_2021,4,23,1,354,2730,669,15,315,44,91.51384,Arbeitsrecht
AFD_Wahlprogramm_2021,4,23,2,684,2730,993,14,309,44,91.498642,reformieren
AFD_Wahlprogramm_2021,4,23,3,1007,2730,1106,12,99,44,96.768562,und
AFD_Wahlprogramm_2021,4,23,4,1118,2730,1454,887,336,44,96.643829,vereinfachen
AFD_Wahlprogramm_2021,4,23,5,2341,2734,2418,0,77,39,96.802505,122
AFD_Wahlprogramm_2021,4,24,1,358,2813,558,359,200,44,93.277519,Gezielte
AFD_Wahlprogramm_2021,4,24,3,917,2826,1070,12,153,43,93.009964,gegen
AFD_Wahlprogramm_2021,4,24,4,1082,2813,1383,18,301,56,92.430397,Wohnungs-
AFD_Wahlprogramm_2021,4,24,5,1401,2813,1500,17,99,44,92.99614,und
AFD_Wahlprogramm_2021,4,24,6,1517,2813,1921,420,404,56,92.61618,Obdachlosigkeit
AFD_Wahlprogramm_2021,4,24,7,2341,2817,2418,0,77,39,96.802505,122
AFD_Wahlprogramm_2021,4,25,1,357,2897,490,13,133,44,96.609299,Mehr
AFD_Wahlprogramm_2021,4,25,2,503,2897,836,17,333,56,96.344131,Arbeitsplätze
AFD_Wahlprogramm_2021,4,25,3,853,2899,938,14,85,42,96.679047,mit
AFD_Wahlprogramm_2021,4,25,4,952,2897,1090,16,138,44,96.544167,fairer
AFD_Wahlprogramm_2021,4,25,5,1106,2897,1405,15,299,56,96.571701,Entlohnung
AFD_Wahlprogramm_2021,4,25,6,1420,2897,1494,15,74,44,92.911858,für
AFD_Wahlprogramm_2021,4,25,7,1509,2897,1967,18,458,44,92.087746,schwerbehinderte
AFD_Wahlprogramm_2021,4,25,8,1985,2897,2248,93,263,44,95.435188,Menschen
AFD_Wahlprogramm_2021,4,25,9,2341,2901,2418,0,77,39,91.2052,122
AFD_Wahlprogramm_2021,4,26,1,354,2980,773,15,419,56,96.55706,Verbesserungen
AFD_Wahlprogramm_2021,4,26,2,788,2980,861,16,73,44,96.471184,für
AFD_Wahlprogramm_2021,4,26,3,877,2980,1140,15,263,44,96.826729,Menschen
AFD_Wahlprogramm_2021,4,26,4,1155,2982,1239,16,84,42,96.49826,mit
AFD_Wahlprogramm_2021,4,26,5,1255,2980,1652,15,397,56,96.317413,Behinderungen
AFD_Wahlprogramm_2021,4,26,6,1667,2982,1715,15,48,41,96.234039,in
AFD_Wahlprogramm_2021,4,26,7,1730,2980,2158,181,428,44,95.952423,Krankenhäusern
AFD_Wahlprogramm_2021,4,26,8,2339,2984,2416,0,77,40,96.557701,123
AFD_Wahlprogramm_2021,5,1,1,553,348,587,261,34,46,96.93132,6
AFD_Wahlprogramm_2021,5,1,2,848,343,1409,0,561,51,92.435356,Inhaltsverzeichnis
AFD_Wahlprogramm_2021,5,1,1,553,636,672,15,119,50,91.120979,Das
AFD_Wahlprogramm_2021,5,1,2,687,631,1195,13,508,70,91.120979,Rentenkonzept
AFD_Wahlprogramm_2021,5,1,3,1208,631,1320,13,112,55,93.186928,der
AFD_Wahlprogramm_2021,5,1,4,1333,630,1456,1109,123,55,93.043686,AfD
AFD_Wahlprogramm_2021,5,1,5,2565,635,2675,0,110,51,96.367424,126
AFD_Wahlprogramm_2021,5,2,1,613,768,793,14,180,40,93.28669,Renten
AFD_Wahlprogramm_2021,5,2,2,807,764,1121,1473,314,44,83.033073,zukunftsfest
AFD_Wahlprogramm_2021,5,2,3,2594,768,2674,0,80,40,96.860519,126
AFD_Wahlprogramm_2021,5,3,1,613,848,807,14,194,44,95.977249,Freiheit
AFD_Wahlprogramm_2021,5,3,2,821,848,950,16,129,44,93.299934,beim
AFD_Wahlprogramm_2021,5,3,3,966,850,1323,1277,357,42,91.748619,Renteneintritt
AFD_Wahlprogramm_2021,5,3,4,2600,852,2676,0,76,39,96.215347,127
AFD_Wahlprogramm_2021,5,4,1,610,931,919,13,309,44,91.912476,Altersarmut
AFD_Wahlprogramm_2021,5,4,2,932,931,1217,1383,285,44,96.492203,verhindern
AFD_Wahlprogramm_2021,5,4,3,2600,935,2676,0,76,39,96.965126,127
